target,year,mes,dia,franja_horaria,temperatura,humedad,viento_vel_m_s,viento_dir,presion,precipitacion,nubosidad
0,2025,5,16,Tarde,27.0,57.87,6.19,200.0,1019.0,0.0,50.0
0,2025,5,16,Tarde,27.0,57.87,6.19,180.0,1018.0,0.0,50.0
0,2025,5,16,Tarde,25.0,69.36,5.11,180.0,1018.0,0.0,50.0
0,2025,5,16,Noche,24.0,69.16,6.19,200.0,1019.0,0.0,50.0
0,2025,5,16,Noche,22.0,78.06,5.11,200.0,1020.0,0.0,50.0
0,2025,5,16,Noche,21.0,82.99,5.11,180.0,1021.0,0.0,27.4
0,2025,5,16,Noche,20.0,93.97,5.11,200.0,1021.0,0.0,89.0
0,2025,5,16,Noche,20.0,93.97,4.11,150.0,1022.0,0.0,89.0
0,2025,5,16,Noche,20.0,93.97,3.11,180.0,1022.0,0.0,89.0
0,2025,5,17,Madrugada,20.0,88.27,4.11,150.0,1022.0,0.0,89.0
0,2025,5,17,Madrugada,19.0,93.93,3.11,160.0,1022.0,0.0,89.0
0,2025,5,17,Madrugada,19.0,93.93,3.11,150.0,1021.0,0.0,50.0
0,2025,5,17,Madrugada,19.0,93.93,2.11,150.0,1021.0,0.0,89.0
0,2025,5,17,Madrugada,19.0,93.93,0.0,0.0,1021.0,0.0,89.0
0,2025,5,17,Madrugada,19.0,93.93,2.11,180.0,1021.0,0.0,50.0
0,2025,5,17,Morning,18.0,100.0,1.5,218.9,1022.0,0.0,50.0
0,2025,5,17,Morning,19.0,93.93,0.0,0.0,1023.0,0.0,50.0
0,2025,5,17,Morning,21.0,77.91,4.11,200.0,1023.0,0.0,89.0
0,2025,5,17,Morning,24.0,64.93,5.11,150.0,1023.0,0.0,100.0
0,2025,5,17,Morning,24.0,60.93,4.11,140.0,1023.0,0.0,100.0
0,2025,5,17,Morning,25.0,57.39,2.11,150.0,1022.0,0.0,100.0
0,2025,5,17,Tarde,27.0,50.99,2.11,150.0,1021.0,0.0,100.0
0,2025,5,17,Tarde,27.0,50.99,3.11,140.0,1021.0,0.0,100.0
0,2025,5,17,Tarde,28.0,54.58,6.19,190.0,1020.0,0.0,100.0
0,2025,5,17,Tarde,26.0,61.39,6.19,210.0,1019.0,0.0,100.0
0,2025,5,17,Tarde,25.0,65.15,7.19,220.0,1019.0,0.0,100.0
0,2025,5,17,Tarde,25.0,65.15,8.19,220.0,1019.0,0.0,89.0
0,2025,5,17,Noche,23.0,73.46,5.11,220.0,1019.0,0.0,89.0
0,2025,5,17,Noche,21.0,88.35,5.11,170.0,1020.0,0.0,50.0
1,2025,5,17,Noche,21.0,82.99,5.11,160.0,1021.0,0.1,50.0
0,2025,5,17,Noche,20.0,88.27,4.11,130.0,1021.0,0.0,50.0
0,2025,5,17,Noche,20.0,88.27,2.11,150.0,1022.0,0.0,27.4
0,2025,5,17,Noche,20.0,88.27,2.11,160.0,1022.0,0.0,50.0
0,2025,5,18,Madrugada,20.0,88.27,2.11,150.0,1021.0,0.0,50.0
0,2025,5,18,Madrugada,20.0,88.27,2.11,130.0,1021.0,0.0,89.0
0,2025,5,18,Madrugada,19.0,93.93,0.0,0.0,1020.0,0.0,50.0
1,2025,5,18,Madrugada,19.0,93.93,2.11,200.0,1020.0,0.1,50.0
0,2025,5,18,Madrugada,19.0,93.93,0.0,0.0,1020.0,0.0,89.0
0,2025,5,18,Madrugada,19.0,93.93,0.0,0.0,1020.0,0.0,89.0
0,2025,5,18,Morning,19.0,93.93,2.11,180.0,1021.0,0.0,89.0
0,2025,5,18,Morning,19.0,93.93,3.11,220.0,1022.0,0.0,89.0
0,2025,5,18,Morning,21.0,82.99,2.11,160.0,1022.0,0.0,50.0
0,2025,5,18,Morning,22.0,78.06,0.0,0.0,1022.0,0.0,50.0
1,2025,5,18,Morning,25.0,65.15,2.11,220.0,1022.0,0.1,50.0
0,2025,5,18,Morning,26.0,61.39,3.11,170.0,1022.0,0.0,89.0
1,2025,5,18,Tarde,26.0,61.39,1.0,67.5,1021.0,0.1,50.0
0,2025,5,18,Tarde,28.0,54.58,7.19,140.0,1020.0,0.0,50.0
1,2025,5,18,Tarde,27.0,57.87,6.19,160.0,1019.0,0.2,50.0
1,2025,5,18,Tarde,26.0,61.39,6.19,160.0,1018.0,0.3,50.0
1,2025,5,18,Tarde,26.0,61.39,6.19,150.0,1018.0,0.1,27.4
0,2025,5,18,Tarde,25.0,69.36,6.19,180.0,1018.0,0.0,27.4
1,2025,5,18,Noche,24.0,73.63,6.19,160.0,1018.0,0.1,50.0
1,2025,5,18,Noche,22.0,83.11,5.11,140.0,1019.0,0.0,89.0
1,2025,5,18,Noche,21.0,88.35,5.11,130.0,1020.0,0.2,89.0
0,2025,5,18,Noche,21.0,88.35,6.19,150.0,1020.0,0.0,89.0
0,2025,5,18,Noche,21.0,82.99,3.11,160.0,1021.0,0.0,89.0
1,2025,5,18,Noche,21.0,82.99,3.11,160.0,1021.0,0.1,50.0
0,2025,5,19,Madrugada,20.0,88.27,3.11,140.0,1021.0,0.0,100.0
0,2025,5,19,Madrugada,20.0,88.27,3.11,150.0,1020.0,0.0,89.0
1,2025,5,19,Madrugada,20.0,82.87,3.11,160.0,1019.0,0.1,100.0
0,2025,5,19,Madrugada,19.0,88.19,2.11,150.0,1020.0,0.0,89.0
0,2025,5,19,Madrugada,19.0,88.19,1.5,197.4,1019.0,0.0,100.0
0,2025,5,19,Madrugada,19.0,88.19,0.0,0.0,1019.0,0.0,89.0
0,2025,5,19,Morning,18.0,93.88,2.11,160.0,1020.0,0.0,50.0
0,2025,5,19,Morning,19.0,93.93,2.11,160.0,1021.0,0.0,50.0
0,2025,5,19,Morning,20.0,88.27,0.0,0.0,1022.0,0.0,89.0
0,2025,5,19,Morning,22.0,73.29,4.11,180.0,1022.0,0.0,50.0
0,2025,5,19,Morning,24.0,69.16,4.11,180.0,1022.0,0.0,50.0
1,2025,5,19,Morning,26.0,61.39,4.11,220.0,1021.0,0.1,27.4
0,2025,5,19,Tarde,27.0,54.33,5.11,180.0,1020.0,0.0,50.0
0,2025,5,19,Tarde,28.0,54.58,4.11,180.0,1019.0,0.0,50.0
1,2025,5,19,Tarde,28.0,54.58,8.19,180.0,1018.0,0.2,89.0
1,2025,5,19,Tarde,26.0,65.36,6.19,180.0,1018.0,0.1,50.0
0,2025,5,19,Tarde,26.0,65.36,7.19,200.0,1017.0,0.0,50.0
0,2025,5,19,Tarde,23.0,78.21,6.19,180.0,1018.0,0.0,50.0
1,2025,5,19,Noche,22.0,83.11,3.61,200.0,1018.0,0.2,50.0
0,2025,5,19,Noche,21.0,88.35,6.19,200.0,1018.0,0.0,89.0
1,2025,5,19,Noche,21.0,88.35,5.11,210.0,1019.0,0.2,89.0
0,2025,5,19,Noche,21.0,88.35,5.11,180.0,1020.0,0.0,100.0
0,2025,5,19,Noche,20.0,93.97,5.11,180.0,1021.0,0.0,100.0
1,2025,5,19,Noche,20.0,88.27,4.11,200.0,1021.0,0.1,50.0
1,2025,5,20,Madrugada,20.0,88.27,4.11,180.0,1020.0,0.1,100.0
0,2025,5,20,Madrugada,19.0,93.93,5.11,180.0,1020.0,0.0,89.0
1,2025,5,20,Madrugada,19.0,88.19,4.11,180.0,1019.0,0.1,89.0
0,2025,5,20,Madrugada,19.0,93.93,4.11,200.0,1019.0,0.0,89.0
1,2025,5,20,Madrugada,20.0,82.87,3.11,200.0,1019.0,0.1,89.0
0,2025,5,20,Madrugada,19.0,77.62,4.11,210.0,1020.0,0.0,50.0
0,2025,5,20,Morning,18.0,82.63,2.11,200.0,1020.0,0.0,27.4
0,2025,5,20,Morning,20.0,72.94,2.11,180.0,1020.0,0.0,1.3
0,2025,5,20,Morning,22.0,68.77,3.11,180.0,1021.0,0.0,3.1
0,2025,5,20,Morning,24.0,60.93,3.11,180.0,1021.0,0.0,50.0
0,2025,5,20,Morning,26.0,50.73,5.11,200.0,1021.0,0.0,89.0
0,2025,5,20,Morning,27.0,47.82,5.11,180.0,1020.0,0.0,89.0
1,2025,5,20,Tarde,27.0,50.99,5.11,160.0,1020.0,0.1,89.0
0,2025,5,20,Tarde,27.0,54.33,5.11,160.0,1019.0,0.0,89.0
1,2025,5,20,Tarde,28.0,51.25,4.11,180.0,1018.0,0.3,50.0
1,2025,5,20,Tarde,27.0,57.87,6.19,170.0,1018.0,0.1,50.0
1,2025,5,20,Tarde,26.0,65.36,5.11,160.0,1017.0,0.1,50.0
1,2025,5,20,Tarde,25.0,69.36,6.19,150.0,1018.0,0.1,50.0
1,2025,5,20,Noche,24.0,73.63,6.19,180.0,1018.0,0.4,27.4
0,2025,5,20,Noche,22.0,83.11,7.19,180.0,1019.0,0.0,89.0
1,2025,5,20,Noche,21.0,88.35,5.11,160.0,1020.0,0.2,50.0
1,2025,5,20,Noche,21.0,88.35,3.11,170.0,1021.0,0.1,50.0
1,2025,5,20,Noche,21.0,88.35,5.11,180.0,1021.0,0.3,89.0
0,2025,5,20,Noche,20.0,88.27,5.11,200.0,1021.0,0.0,27.4
